random_crop_id,image_path,gpt_review_overlay,gpt_has_cloud,gpt_box_count,gpt_max_confidence,gpt_visual_types,human_quick_label,human_notes,sheet_id,sheet_title,page_number
Revision_Set_7_37f6066a_p0001_random_0007,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0001_random_0007.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0001_random_0007.jpg,False,0,0,,,,AE102,2ND FLOOR PLAN - SHELL,2
Revision_Set_7_37f6066a_p0001_random_0067,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0001_random_0067.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0001_random_0067.jpg,False,0,0,,,,AE102,2ND FLOOR PLAN - SHELL,2
Revision_Set_7_37f6066a_p0001_random_0109,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0001_random_0109.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0001_random_0109.jpg,False,0,0,,,,AE102,2ND FLOOR PLAN - SHELL,2
Revision_Set_7_37f6066a_p0001_random_0193,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0001_random_0193.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0001_random_0193.jpg,False,0,0,,,,AE102,2ND FLOOR PLAN - SHELL,2
Revision_Set_7_37f6066a_p0002_random_0013,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0002_random_0013.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0002_random_0013.jpg,False,0,0,,,,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3
Revision_Set_7_37f6066a_p0002_random_0061,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0002_random_0061.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0002_random_0061.jpg,False,0,0,,,,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3
Revision_Set_7_37f6066a_p0002_random_0079,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0002_random_0079.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0002_random_0079.jpg,False,0,0,,,,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3
Revision_Set_7_37f6066a_p0002_random_0121,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0002_random_0121.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0002_random_0121.jpg,False,0,0,,,,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3
Revision_Set_7_37f6066a_p0002_random_0133,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0002_random_0133.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0002_random_0133.jpg,False,0,0,,,,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3
Revision_Set_7_37f6066a_p0003_random_0031,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0031.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0031.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0085,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0085.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0085.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0115,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0115.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0115.jpg,True,1,0.95,partial,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0139,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0139.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0139.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0145,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0145.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0145.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0169,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0169.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0169.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
Revision_Set_7_37f6066a_p0003_random_0199,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\images\Revision_Set_7_37f6066a_p0003_random_0199.png,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops\gpt_review\Revision_Set_7_37f6066a_p0003_random_0199.jpg,False,0,0,,,,C10,"PLATE 5/16""X4""X0'-6""",4
