cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052,"[1427, 4252, 2451, 5276]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052.png,0.010033,16,17,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0016.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052.png,AE514,SIM,Revision_1_-_Drawing_Changes,16,Revision_1_-_Drawing_Changes:p0016,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0052.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184,"[1968, 5030, 2992, 6054]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184.png,0.130222,16,17,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0016.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184.png,AE514,SIM,Revision_1_-_Drawing_Changes,16,Revision_1_-_Drawing_Changes:p0016,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0184.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064,"[7780, 5944, 8804, 6968]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064.png,0.05407,17,18,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0017.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064.png,A5109D,7.1,Revision_1_-_Drawing_Changes,17,Revision_1_-_Drawing_Changes:p0017,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0064.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124,"[5123, 6649, 6147, 7673]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124.png,0.115847,17,18,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0017.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124.png,A5109D,7.1,Revision_1_-_Drawing_Changes,17,Revision_1_-_Drawing_Changes:p0017,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0124.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172,"[5918, 1186, 6942, 2210]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172.png,0.027325,17,18,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0017.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172.png,A5109D,7.1,Revision_1_-_Drawing_Changes,17,Revision_1_-_Drawing_Changes:p0017,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0017_random_0172.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094,"[5811, 6800, 6835, 7824]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094.png,0.035917,18,19,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0018.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094.png,A5109G,"2' - 0""",Revision_1_-_Drawing_Changes,18,Revision_1_-_Drawing_Changes:p0018,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0094.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154,"[1656, 3245, 2680, 4269]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154.png,0.282127,20,21,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0020.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154.png,AE501,CENTRAL STAIR,Revision_1_-_Drawing_Changes,20,Revision_1_-_Drawing_Changes:p0020,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0154.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166,"[5342, 6643, 6366, 7667]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166.png,0.138966,21,22,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0021.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166.png,AE401,PLAN DETAILS,Revision_1_-_Drawing_Changes,21,Revision_1_-_Drawing_Changes:p0021,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0021_random_0166.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070,"[5050, 6661, 6074, 7685]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070.png,0.014436,22,23,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0022.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070.png,AE402,PLAN DETAILS,Revision_1_-_Drawing_Changes,22,Revision_1_-_Drawing_Changes:p0022,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0022_random_0070.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016,"[4438, 5100, 5462, 6124]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016.png,0.03525,24,25,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0024.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016.png,AE611,SEE SCHEDULE,Revision_1_-_Drawing_Changes,24,Revision_1_-_Drawing_Changes:p0024,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0016.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022,"[8403, 1867, 9427, 2891]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022.png,0.096427,24,25,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0024.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022.png,AE611,SEE SCHEDULE,Revision_1_-_Drawing_Changes,24,Revision_1_-_Drawing_Changes:p0024,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0022.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100,"[7894, 1016, 8918, 2040]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100.png,0.08788,24,25,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0024.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100.png,AE611,SEE SCHEDULE,Revision_1_-_Drawing_Changes,24,Revision_1_-_Drawing_Changes:p0024,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0100.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250,"[7014, 5741, 8038, 6765]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250.png,0.017721,27,28,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0027.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250.png,AE612,DOOR AND WINDOW DETAILS,Revision_1_-_Drawing_Changes,27,Revision_1_-_Drawing_Changes:p0027,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0250.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046,"[7586, 1629, 8610, 2653]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046.png,0.056849,28,29,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0028.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046.png,AE124,SIM,Revision_1_-_Drawing_Changes,28,Revision_1_-_Drawing_Changes:p0028,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0046.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232,"[8856, 2213, 9880, 3237]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232.png,0.19888,29,30,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0029.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232.png,AE127,FINISH PLAN  & WALL PROTECTION PLAN FLOOR 3,Revision_1_-_Drawing_Changes,29,Revision_1_-_Drawing_Changes:p0029,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0232.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136,"[1726, 4539, 2750, 5563]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136.png,0.008036,30,31,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0030.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136.png,AE127,SIM,Revision_1_-_Drawing_Changes,30,Revision_1_-_Drawing_Changes:p0030,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0030_random_0136.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040,"[4082, 1776, 5106, 2800]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040.png,0.205503,31,32,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0031.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040.png,AD402,WALL PROTECTION LEGEND,Revision_1_-_Drawing_Changes,31,Revision_1_-_Drawing_Changes:p0031,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0040.png,small_corpus_expansion_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082,"[3305, 2542, 4329, 3566]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082.png,0.199743,31,32,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0031.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082.png,AD402,WALL PROTECTION LEGEND,Revision_1_-_Drawing_Changes,31,Revision_1_-_Drawing_Changes:p0031,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0082.png,small_corpus_expansion_20260502,normal_hard_negative
