cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053,"[791, 2238, 1815, 3262]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053.png,0.030088,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053.png,PL302,EXISTING 1ST FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,0,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0000,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0053.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354,"[7812, 6089, 8836, 7113]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354.png,0.032325,1,2,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354.png,GI104,5TH FLOOR CODE ANALYSIS,Revision_1_-_Drawing_Changes,1,Revision_1_-_Drawing_Changes:p0001,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0354.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262,"[3762, 3014, 4786, 4038]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262.png,0.056916,6,7,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262.png,AE401,SIM,260309_-_Drawing_Rev2-_Steel_Grab_Bars,6,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0006,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0262.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370,"[1685, 3916, 2709, 4940]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370.png,0.005321,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\Drawing Rev2- Steel Grab Bars R1 AE107.1.pdf,Drawing Rev2- Steel Grab Bars R1 AE107.1,Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370.png,AE401,SIM,Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1,0,Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1:p0000,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0370.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267,"[7175, 2340, 8199, 3364]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267.png,0.107509,172,173,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267.png,P-418,"1/2"" CW,",260313_-_VA_Biloxi_Rev_3,172,260313_-_VA_Biloxi_Rev_3:p0172,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0267.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065,"[8782, 5025, 9806, 6049]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065.png,0.018074,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065.png,PL302,EXISTING 1ST FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,0,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0000,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0065.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312,"[6325, 2191, 7349, 3215]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312.png,0.093613,3,4,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0003.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312.png,S142,"83'-7""",Revision_1_-_Drawing_Changes,3,Revision_1_-_Drawing_Changes:p0003,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0003_random_0312.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424,"[6891, 3852, 7915, 4876]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424.png,0.053016,6,7,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424.png,AE401,SIM,260309_-_Drawing_Rev2-_Steel_Grab_Bars,6,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0006,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0424.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447,"[1112, 2817, 2136, 3841]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447.png,0.163857,172,173,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447.png,P-418,"1/2"" CW,",260313_-_VA_Biloxi_Rev_3,172,260313_-_VA_Biloxi_Rev_3:p0172,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0447.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077,"[1512, 2498, 2536, 3522]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077.png,0.041971,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077.png,PL302,EXISTING 1ST FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,0,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0000,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0077.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228,"[5477, 4497, 6501, 5521]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228.png,0.05542,4,5,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0004.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228.png,S140,FOURTH FLOOR GENERAL NOTES:,Revision_1_-_Drawing_Changes,4,Revision_1_-_Drawing_Changes:p0004,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0228.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106,"[1539, 4421, 2563, 5445]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106.png,0.058239,7,8,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106.png,AE401,TYP,260309_-_Drawing_Rev2-_Steel_Grab_Bars,7,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0007,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0106.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015,"[5886, 3092, 6910, 4116]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015.png,0.10645,173,174,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015.png,P-418,FD-C,260313_-_VA_Biloxi_Rev_3,173,260313_-_VA_Biloxi_Rev_3:p0173,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0015.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125,"[8814, 1814, 9838, 2838]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125.png,0.020321,0,1,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125.png,PL302,EXISTING 1ST FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,0,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0000,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0125.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006,"[2276, 6423, 3300, 7447]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006.png,0.04447,6,7,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0006.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006.png,AD401,Sim,Revision_1_-_Drawing_Changes,6,Revision_1_-_Drawing_Changes:p0006,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0006.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238,"[5281, 6052, 6305, 7076]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238.png,0.046029,7,8,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238.png,AE401,TYP,260309_-_Drawing_Rev2-_Steel_Grab_Bars,7,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0007,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0238.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
